"Country","iso","Year","CountryYear","Total","LTM","STM","Injection","NonUser","high","ReasonNotUsingSI","reason_note","scale","notes","discon_inj","discon_stm","discon_inj_note","discon_stm_note","Country_note","inj_to_si","stm_to_si","nu_to_si","si_bonus","max_siofsc","year_sc","year_si"
"Malawi",454,2029,"Malawi2029",6284942,1916648.18915871,68841.8787066837,1171171.03788347,3128280.89425114,1,0.92517054641259,"National",0.9,,0.407,0.619,"","","86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Malawi",454,2030,"Malawi2030",6460166,2018690.66995927,68014.0081096038,1175362.1073165,3198099.21461462,1,0.92517054641259,"National",0.9,,0.407,0.619,"","","86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Mali",466,2019,"Mali2019",4385364,375827.090203535,82275.3246467994,230355.356609146,3696906.22854052,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2020,"Mali2020",4541066,419745.649146671,81707.3797251296,243405.713448535,3796207.25767966,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2021,"Mali2021",4698213,463588.297345234,80335.7992824349,254726.072343327,3899562.831029,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2022,"Mali2022",4863595,512303.454559977,80031.0225804658,267071.549924506,4004188.97293505,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2023,"Mali2023",5036338,560362.329952144,78410.7564737391,277123.324166787,4120441.58940733,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2024,"Mali2024",5214747,615095.409696351,77512.8806738585,288642.06612847,4233496.64350132,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2025,"Mali2025",5397697,675914.655891294,76358.5330802694,301196.035644067,4344227.77538437,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2026,"Mali2026",5579723,739604.862769937,74390.3510050499,313002.429283204,4452725.35694181,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2027,"Mali2027",5767000,805400.931091696,71538.1735250912,323746.849665223,4566314.04571799,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2028,"Mali2028",5959250,876659.508410154,68080.6741985791,334738.993932308,4679770.82345896,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2029,"Mali2029",6156493,950901.012665256,63760.4613371573,344905.93924177,4796925.58675582,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mali",466,2030,"Mali2030",6358725,1038528.44894781,59003.8422678043,356860.675650324,4904332.03313407,1,0.744379291069959,"National",0.8,,0.527,0.4,"","No data, global average","72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.01,0.4,2022,2025
"Mauritania",478,2019,"Mauritania2019",1106210,22606.409524837,82405.8374942576,27757.1792182151,973440.57376269,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2020,"Mauritania2020",1137851,27415.9549366628,86180.4195180172,28583.3142445692,995671.311300751,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2021,"Mauritania2021",1169799,33054.0332174389,90971.088137152,29680.0677386188,1016093.81090679,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2022,"Mauritania2022",1202156,38790.9036141699,94594.312043101,30326.7528131372,1038444.03152959,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2023,"Mauritania2023",1235088,45620.2503749648,99517.3586934864,31317.8683277886,1058632.52260376,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2024,"Mauritania2024",1268867,53069.2320805775,104357.560672414,32205.5141413933,1079234.69310562,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2025,"Mauritania2025",1303591,60879.7705817216,108660.761117853,32829.7509836001,1101220.71731683,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2026,"Mauritania2026",1338249,69465.4161955028,113037.034420052,33436.6448775187,1122309.90450693,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2027,"Mauritania2027",1373927,78357.3288854524,116829.006693819,33773.7671120362,1144966.89730869,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2028,"Mauritania2028",1410395,87718.7958916072,120340.868999794,33936.9955215549,1168398.33958704,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2029,"Mauritania2029",1447278,97562.4105943778,123592.252317207,33938.0635939573,1192185.27349446,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mauritania",478,2030,"Mauritania2030",1484343,108916.730635955,127760.701902103,34109.6493359463,1213555.918126,0,0.857650253104584,"Regional",0.809117647058824,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
"Mongolia",496,2019,"Mongolia2019",850979,212571.919395734,84126.5112779127,14236.7780863382,540043.791240015,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2020,"Mongolia2020",853781,217043.13515564,83455.3168099702,14071.5379141552,539211.010120235,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2021,"Mongolia2021",858538,222200.651634184,83029.4197368919,13968.399288896,539339.529340028,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2022,"Mongolia2022",863413,227165.634329003,82450.0248640377,13863.1837884387,539934.15701852,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2023,"Mongolia2023",869041,232166.462095116,81814.4775640881,13786.7264565484,541273.333884248,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2024,"Mongolia2024",876089,236748.547970346,80930.6078468847,13704.8386094855,544705.005573284,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2025,"Mongolia2025",884795,242100.628762405,80195.1412416848,13682.6298752891,548816.600120622,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2026,"Mongolia2026",895578,247691.171822403,79419.166332042,13708.1439779307,554759.517867625,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2027,"Mongolia2027",907410,252914.286952142,78392.04881869,13743.6058759301,562360.058353238,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2028,"Mongolia2028",920127,259495.317983858,77637.1985254844,13869.1280268961,569125.355463762,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2029,"Mongolia2029",933267,266461.258362213,76833.6246093809,14030.2752079841,575941.841820422,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Mongolia",496,2030,"Mongolia2030",946327,273735.368628684,75958.6959644329,14207.2054622672,582425.729944616,0,0.902352722585995,"Regional",0.705,"regional average",0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
"Morocco",504,2019,"Morocco2019",9521455,326048.833498493,3073258.60896588,71404.4208536023,6050743.13668202,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2020,"Morocco2020",9579449,320574.797832245,3135492.45503266,76264.9911833417,6047116.75595176,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2021,"Morocco2021",9648850,314956.075125139,3199526.22455991,81311.3354695943,6053056.36484535,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2022,"Morocco2022",9704700,308770.502622905,3261813.75969763,86401.941189019,6047713.79649045,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2023,"Morocco2023",9753956,300821.255623127,3308257.49899918,91186.4815505726,6053690.76382712,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2024,"Morocco2024",9806948,292036.258640329,3347558.37212701,95853.8745539977,6071499.49467866,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2025,"Morocco2025",9867964,283984.490448193,3396011.10363546,100959.852773106,6087008.55314324,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2026,"Morocco2026",9930480,275717.945593386,3445708.59097642,106124.434109391,6102929.0293208,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2027,"Morocco2027",10000766,267042.396194824,3492826.53063249,111310.764068909,6129586.30910378,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2028,"Morocco2028",10072780,257283.669053455,3527186.473015,116203.332777992,6172106.52515355,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2029,"Morocco2029",10135820,247314.646319802,3567947.94309243,121089.30023225,6199468.11035552,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Morocco",504,2030,"Morocco2030",10183885,236402.960992259,3597902.62068428,125583.691641232,6223995.72668223,0,0.918856758087761,"National",0.75,,0.524,0.4565,"","","97.7% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.05,0.01,0.4,2022,2025
"Mozambique",508,2019,"Mozambique2019",7308645,406311.606873722,752621.879469004,936303.484889323,5213408.02876795,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2020,"Mozambique2020",7558904,489362.988559667,762060.277339068,992844.816885461,5314635.91721581,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2021,"Mozambique2021",7809453,578637.148780994,765207.18805532,1046420.07275026,5419188.59041342,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2022,"Mozambique2022",8066722,677387.278369609,765995.721766914,1103047.77975834,5520291.22010513,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2023,"Mozambique2023",8330370,785314.371721125,763031.868082996,1160998.3814141,5621025.37878178,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2024,"Mozambique2024",8600632,901133.920996021,754731.651286553,1217579.86516114,5727186.56255629,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2025,"Mozambique2025",8877599,1024067.28416399,739624.784352142,1272807.72298304,5841099.20850083,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2026,"Mozambique2026",9154889,1156218.08115081,720835.745234974,1327164.02575132,5950671.1478629,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2027,"Mozambique2027",9439846,1300974.43102072,698558.249305201,1385404.86495535,6054908.45471873,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2028,"Mozambique2028",9731487,1446091.43462914,666112.174135092,1434292.95974548,6184990.43149029,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2029,"Mozambique2029",10028716,1612943.54239854,634055.8415957,1494479.79692435,6287236.81908141,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Mozambique",508,2030,"Mozambique2030",10331068,1776964.12082673,591671.233532076,1542040.89772819,6420391.74791301,1,0.86066737037844,"National",0.75,,0.4,0.4,"No data, global average","No data, global average","95.4% of Injectables are from the Public Sector and 5.8% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.02,0.015,0.4,2022,2025
"Myanmar",104,2019,"Myanmar2019",15014155,983614.8834646,1439640.23886043,2364155.54228252,10226744.3353925,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2020,"Myanmar2020",15082202,1043150.03339811,1482569.07938288,2354982.13380545,10201500.7534136,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2021,"Myanmar2021",15162550,1099173.20459504,1518943.64891446,2332642.56403771,10211790.5824528,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2022,"Myanmar2022",15246336,1160359.5748346,1561138.47645114,2316693.4289208,10208144.5197935,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2023,"Myanmar2023",15326792,1220688.59178467,1600849.59917269,2294394.13408195,10210859.6749607,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2024,"Myanmar2024",15395981,1279755.40443595,1637458.15289057,2265228.28845711,10213539.1542164,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2025,"Myanmar2025",15449919,1339992.3211257,1674458.24314102,2234489.1420944,10200979.2936389,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2026,"Myanmar2026",15503072,1402962.74708116,1713853.11008409,2204774.87737736,10181481.2654574,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2027,"Myanmar2027",15541832,1465202.72071311,1751425.69693877,2170568.71951667,10154634.8628315,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2028,"Myanmar2028",15569591,1525242.51859347,1785780.87238176,2130510.63975205,10128056.9692727,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2029,"Myanmar2029",15592834,1592720.18632681,1827273.38314974,2096923.77188483,10075916.6586386,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Myanmar",104,2030,"Myanmar2030",15615280,1651448.95549186,1858302.28470437,2049536.93354535,10055991.8262584,1,0.920433884569387,"National",0.6,,0.415,0.4,"","No data, global average","73.9% of Injectables are from the Public Sector and 36.3% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Nepal",524,2019,"Nepal2019",8839766,1667219.44150188,514632.876081,965478.499065812,5692435.18335131,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2020,"Nepal2020",9029303,1730306.10168959,555977.785208429,987818.016930923,5755201.09617106,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2021,"Nepal2021",9183353,1787349.94745282,596868.888526247,1005603.29846385,5793530.86555708,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2022,"Nepal2022",9316048,1837955.70834947,636921.788928576,1018745.19319523,5822425.30952672,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2023,"Nepal2023",9430935,1888617.35502223,678237.47919016,1030982.30621834,5833097.85956926,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2024,"Nepal2024",9534475,1938856.38227393,720649.634603999,1042078.79635792,5832890.18676415,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2025,"Nepal2025",9630739,1984315.08896352,762454.945679284,1049728.44613401,5834240.51922319,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2026,"Nepal2026",9712812,2025962.50692134,803927.576225048,1054654.53881138,5828267.37804223,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2027,"Nepal2027",9791355,2059664.68282892,843097.589120983,1054667.26703962,5833925.46101048,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2028,"Nepal2028",9862505,2082667.63199238,878485.713722991,1048581.04796604,5852770.60631859,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2029,"Nepal2029",9920849,2122861.00840827,921883.810466219,1050582.50167852,5825521.67944698,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nepal",524,2030,"Nepal2030",9964056,2140248.98707336,956075.691530045,1040792.38275074,5826938.93864586,0,0.911785529906237,"National",0.8,,0.584,0.7135,"","","74% of Injectables are from the Public Sector and 91.1% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.03,0.02,0.4,2022,2025
"Nicaragua",558,2019,"Nicaragua2019",1786206,403878.517227026,192238.733632147,309402.268212762,880686.480928066,1,0.942515313466764,"National",0.6,,0.4,0.4,"No data, global average","No data, global average","74.1% of Injectables are from the Public Sector and 0.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
"Nicaragua",558,2020,"Nicaragua2020",1804102,411845.728590161,193138.593454314,315407.432183793,883710.245771731,1,0.942515313466764,"National",0.6,,0.4,0.4,"No data, global average","No data, global average","74.1% of Injectables are from the Public Sector and 0.7% of Public Sector Injectables are from Health Centers and Field Workers.",0.16,0.08,0.01,0.03,0.4,2022,2025
