Country,iso,Year,CountryYear,Total,LTM,STM,Injection,NonUser,high,ReasonNotUsingSI,reason_note,scale,notes,discon_inj,discon_stm,discon_inj_note,discon_stm_note,Country_note,inj_to_si,stm_to_si,nu_to_si,si_bonus,max_siofsc,year_sc,year_si
Kyrgyzstan,417,2022,Kyrgyzstan2022,1671394,244658.6748,214136.418,2887.460032,1209711.447,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Kyrgyzstan,417,2023,Kyrgyzstan2023,1687812,245153.2547,222031.1916,2571.26647,1218056.287,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Kyrgyzstan,417,2024,Kyrgyzstan2024,1707818,245219.3827,229709.1477,2249.987852,1230639.482,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Kyrgyzstan,417,2025,Kyrgyzstan2025,1733049,245594.5022,237821.4249,1935.048053,1247698.025,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Kyrgyzstan,417,2026,Kyrgyzstan2026,1761786,246152.896,246297.6533,2086.274231,1267249.177,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Kyrgyzstan,417,2027,Kyrgyzstan2027,1795045,246906.5773,255107.9901,2261.867054,1290768.566,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Kyrgyzstan,417,2028,Kyrgyzstan2028,1831036,247115.3801,263472.84,2454.431705,1317993.348,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Kyrgyzstan,417,2029,Kyrgyzstan2029,1866356,248702.0171,273607.3476,2659.274542,1341387.361,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Kyrgyzstan,417,2030,Kyrgyzstan2030,1898833,250157.2035,283900.8813,2871.373488,1361903.542,0,0.909331895,National,0.75,,0.4,0.3625,"No data, global average",,99.2% of Injectables are from the Public Sector and 39.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.05,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2019,Lao People's Democratic Republic2019,1923163,111868.293,375499.7278,145753.0847,1290041.894,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2020,Lao People's Democratic Republic2020,1954088,120946.1889,389449.5778,143215.386,1300476.847,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2021,Lao People's Democratic Republic2021,1983505,130165.9824,402871.3395,139996.5925,1310471.086,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2022,Lao People's Democratic Republic2022,2013614,139361.7031,415359.1576,135988.8749,1322904.264,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2023,Lao People's Democratic Republic2023,2043785,148696.0345,427467.2501,131441.5143,1336180.201,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2024,Lao People's Democratic Republic2024,2072854,158131.5933,439127.0032,126369.727,1349225.676,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2025,Lao People's Democratic Republic2025,2100267,167212.3635,449168.4542,120487.7836,1363398.399,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2026,Lao People's Democratic Republic2026,2128015,176392.0988,458935.8511,114224.2913,1378462.759,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2027,Lao People's Democratic Republic2027,2153677,186180.5336,469717.6113,107915.5788,1389863.276,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2028,Lao People's Democratic Republic2028,2177698,195857.5322,479708.9475,101092.2859,1401039.234,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2029,Lao People's Democratic Republic2029,2200847,205126.0799,488232.892,93704.92615,1413783.102,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lao People's Democratic Republic,418,2030,Lao People's Democratic Republic2030,2223414,215497.1246,498909.8513,86465.50925,1422541.515,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2019,Lesotho2019,556394,41953.73353,127124.0467,107881.3319,279434.8879,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2020,Lesotho2020,561825,44821.22631,126754.119,109758.2112,280491.4435,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2021,Lesotho2021,565767,47814.36912,126435.3244,111788.1719,279729.1346,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2022,Lesotho2022,569721,50832.28947,125965.909,113720.1256,279202.6759,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2023,Lesotho2023,573695,53844.71779,125255.5386,115505.2763,279089.4673,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2024,Lesotho2024,577745,56853.81958,124404.8168,117161.5261,279324.8375,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2025,Lesotho2025,581889,60069.0819,123895.7885,119118.5856,278805.544,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2026,Lesotho2026,586712,63123.34335,122837.8091,120650.7169,280100.1306,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2027,Lesotho2027,591622,66387.93381,122079.1194,122483.3494,280671.5973,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2028,Lesotho2028,596606,69611.47673,121050.0819,124142.997,281801.4444,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2029,Lesotho2029,601712,72843.51209,119977.6196,125728.8281,283162.0403,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Lesotho,426,2030,Lesotho2030,606938,76001.58482,118711.7873,127113.5042,285111.1236,1,0.90057899,National,0.9,,0.207,0.237,,,80% of Injectables are from the Public Sector and 70% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Liberia,430,2019,Liberia2019,1189170,67513.79497,47092.99809,162854.5855,911708.6215,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2020,Liberia2020,1224127,78107.57905,45522.28939,167765.3698,932731.7618,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2021,Liberia2021,1259198,89538.301,43798.30194,173012.8458,952848.5513,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2022,Liberia2022,1295019,101990.3218,41841.14953,178675.1521,972512.3765,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2023,Liberia2023,1331429,114718.8488,39416.72443,183514.1696,993779.2571,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2024,Liberia2024,1368244,128613.9973,36800.42178,188944.1771,1013885.404,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2025,Liberia2025,1405317,142875.9869,35530.60587,193936.1666,1032974.241,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2026,Liberia2026,1441716,157270.336,35194.68036,197887.177,1051363.807,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2027,Liberia2027,1478659,172159.8008,34725.35408,201541.5443,1070232.301,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2028,Liberia2028,1515920,186938.9658,33973.46025,204219.858,1090787.716,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2029,Liberia2029,1553253,203624.4478,33265.19226,208080.4069,1108282.953,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Liberia,430,2030,Liberia2030,1590552,220314.5106,32236.43313,211011.7594,1126989.297,1,0.823583884,National,0.6,,0.463,0.4,,"No data, global average",56.1% of Injectables are from the Public Sector and 8.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2019,Madagascar2019,6647864,558196.5156,292421.3554,1467808.536,4329437.593,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2020,Madagascar2020,6847862,646041.0448,272911.5265,1536208.795,4392700.634,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2021,Madagascar2021,7046519,735448.7432,248099.497,1593392.813,4469577.947,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2022,Madagascar2022,7250174,833747.1414,220891.5077,1656389.317,4539146.034,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2023,Madagascar2023,7457170,937630.2702,189977.9808,1717416.819,4612144.93,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2024,Madagascar2024,7665310,1048296.312,155531.2143,1778743.73,4682738.743,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2025,Madagascar2025,7873648,1167858.794,117932.5139,1842813.051,4745043.642,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2026,Madagascar2026,8083623,1273707.653,117673.0311,1875035.874,4817206.441,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2027,Madagascar2027,8294383,1382653.787,117137.3039,1903102.376,4891489.533,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2028,Madagascar2028,8507035,1493499.035,116139.3426,1925991.145,4971405.477,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2029,Madagascar2029,8723753,1608045.525,114725.0611,1946695.319,5054287.095,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Madagascar,450,2030,Madagascar2030,8945784,1730896.647,113245.3845,1970438.571,5131203.397,1,0.876750131,National,0.75,,0.4,0.4,"No data, global average","No data, global average",82.6% of Injectables are from the Public Sector and 11.3% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2019,Malawi2019,4548340,1009565.624,106722.402,1026556.072,2405495.901,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2020,Malawi2020,4707376,1085837.574,103729.3583,1046410.621,2471398.447,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2021,Malawi2021,4873531,1167699.166,100266.0823,1067676.974,2537888.779,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2022,Malawi2022,5046050,1251562.508,96056.93915,1086783.75,2611646.803,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2023,Malawi2023,5223441,1338974.435,91084.46509,1105233.252,2688148.848,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2024,Malawi2024,5402965,1433931.695,85508.87478,1126145.53,2757378.9,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2025,Malawi2025,5582646,1528992.389,78613.78925,1140084.393,2834955.428,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2026,Malawi2026,5756078,1623942.627,70701.93652,1150661.536,2910771.901,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2027,Malawi2027,5932011,1719236.374,70202.3968,1158819.198,2983753.031,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2028,Malawi2028,6108767,1817175.099,69591.69773,1165888.516,3056111.687,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2029,Malawi2029,6284942,1916648.189,68841.87871,1171171.038,3128280.894,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Malawi,454,2030,Malawi2030,6460166,2018690.67,68014.00811,1175362.107,3198099.215,1,0.925170546,National,0.9,,0.407,0.619,,,86.4% of Injectables are from the Public Sector and 66.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.03,0.4,2022,2025
Mali,466,2019,Mali2019,4385364,375827.0902,82275.32465,230355.3566,3696906.229,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2020,Mali2020,4541066,419745.6491,81707.37973,243405.7134,3796207.258,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2021,Mali2021,4698213,463588.2973,80335.79928,254726.0723,3899562.831,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2022,Mali2022,4863595,512303.4546,80031.02258,267071.5499,4004188.973,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2023,Mali2023,5036338,560362.33,78410.75647,277123.3242,4120441.589,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2024,Mali2024,5214747,615095.4097,77512.88067,288642.0661,4233496.644,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2025,Mali2025,5397697,675914.6559,76358.53308,301196.0356,4344227.775,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2026,Mali2026,5579723,739604.8628,74390.35101,313002.4293,4452725.357,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2027,Mali2027,5767000,805400.9311,71538.17353,323746.8497,4566314.046,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2028,Mali2028,5959250,876659.5084,68080.6742,334738.9939,4679770.823,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2029,Mali2029,6156493,950901.0127,63760.46134,344905.9392,4796925.587,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mali,466,2030,Mali2030,6358725,1038528.449,59003.84227,356860.6757,4904332.033,1,0.744379291,National,0.8,,0.527,0.4,,"No data, global average",72.2% of Injectables are from the Public Sector and 85.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2022,2025
Mauritania,478,2019,Mauritania2019,1106210,22606.40952,82405.83749,27757.17922,973440.5738,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2020,Mauritania2020,1137851,27415.95494,86180.41952,28583.31424,995671.3113,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2021,Mauritania2021,1169799,33054.03322,90971.08814,29680.06774,1016093.811,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2022,Mauritania2022,1202156,38790.90361,94594.31204,30326.75281,1038444.032,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2023,Mauritania2023,1235088,45620.25037,99517.35869,31317.86833,1058632.523,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2024,Mauritania2024,1268867,53069.23208,104357.5607,32205.51414,1079234.693,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2025,Mauritania2025,1303591,60879.77058,108660.7611,32829.75098,1101220.717,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2026,Mauritania2026,1338249,69465.4162,113037.0344,33436.64488,1122309.905,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2027,Mauritania2027,1373927,78357.32889,116829.0067,33773.76711,1144966.897,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2028,Mauritania2028,1410395,87718.79589,120340.869,33936.99552,1168398.34,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2029,Mauritania2029,1447278,97562.41059,123592.2523,33938.06359,1192185.273,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mauritania,478,2030,Mauritania2030,1484343,108916.7306,127760.7019,34109.64934,1213555.918,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Mongolia,496,2019,Mongolia2019,850979,212571.9194,84126.51128,14236.77809,540043.7912,0,0.902352723,Regional,0.705,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
